"name","geo_place_name","geo_type_name","start_date","data_value"
"Fine particles (PM 2.5)","High Bridge - Morrisania","UHF42","2012-12-01","12.3"
"Fine particles (PM 2.5)","Manhattan","Borough","2010-12-01","11.9"
"Fine particles (PM 2.5)","Manhattan","Borough","2015-01-01","10.2"
"Fine particles (PM 2.5)","Union Square - Lower East Side","UHF42","2014-06-01","10.2"
"Fine particles (PM 2.5)","Union Square - Lower East Side","UHF42","2018-12-01","10.1"
"Fine particles (PM 2.5)","Lower Manhattan","UHF42","2014-06-01","10.9"
"Fine particles (PM 2.5)","Lower Manhattan","UHF42","2018-12-01","9.3"
"Fine particles (PM 2.5)","Lower Manhattan","UHF42","2020-01-01","7.4"
"Fine particles (PM 2.5)","Coney Island - Sheepshead Bay","UHF42","2009-12-01","8.9"
"Fine particles (PM 2.5)","Coney Island - Sheepshead Bay","UHF42","2015-06-01","8.8"
"Fine particles (PM 2.5)","Manhattan","Borough","2019-06-01","9.4"
"Fine particles (PM 2.5)","Borough Park","UHF42","2015-06-01","9.2"
"Fine particles (PM 2.5)","Union Square - Lower East Side","UHF42","2020-12-01","7.9"
"Fine particles (PM 2.5)","Lower Manhattan","UHF42","2010-06-01","13.8"
"Fine particles (PM 2.5)","Manhattan","Borough","2020-12-01","7.5"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2018-12-01","11.4"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2015-01-01","8.2"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2014-06-01","10.8"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2008-12-01","12.8"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2010-12-01","12.1"
"Fine particles (PM 2.5)","Mott Haven and Melrose (CD1)","CD","2020-01-01","6.3"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2012-12-01","11.9"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2009-12-01","10.7"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2019-06-01","11.1"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2019-12-01","11.5"
"Fine particles (PM 2.5)","Washington Heights","UHF42","2015-01-01","9.4"
"Fine particles (PM 2.5)","Port Richmond","UHF42","2018-12-01","6.9"
"Fine particles (PM 2.5)","Port Richmond","UHF42","2020-01-01","5.9"
"Fine particles (PM 2.5)","Kingsbridge - Riverdale","UHF42","2018-12-01","7.2"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2011-12-01","8.5"
"Fine particles (PM 2.5)","Throgs Neck and Co-op City (CD10)","CD","2008-12-01","13"
"Fine particles (PM 2.5)","Greenpoint","UHF42","2014-06-01","10.4"
"Fine particles (PM 2.5)","Washington Heights","UHF42","2009-12-01","10.7"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2008-12-01","12.6"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2017-12-01","7.7"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2008-12-01","12.6"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2017-12-01","7.5"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2022-01-01","5.4"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2020-12-01","6.6"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2010-06-01","11.4"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2011-06-01","11.2"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2020-12-01","7.1"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2010-06-01","11.2"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2011-06-01","10.9"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2020-12-01","6.8"
"Fine particles (PM 2.5)","Williamsbridge and Baychester (CD12)","CD","2011-06-01","11.3"
"Fine particles (PM 2.5)","Williamsbridge and Baychester (CD12)","CD","2010-06-01","11.8"
"Fine particles (PM 2.5)","Williamsbridge and Baychester (CD12)","CD","2008-12-01","13.7"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2015-06-01","8.9"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2012-12-01","12.7"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2009-12-01","11.4"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2013-12-01","10"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2018-06-01","9.5"
"Fine particles (PM 2.5)","Greenpoint and Williamsburg (CD1)","CD","2020-06-01","8"
"Fine particles (PM 2.5)","Fort Greene and Brooklyn Heights (CD2)","CD","2015-01-01","9.8"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2010-12-01","9.6"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2008-12-01","10"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2014-06-01","8.2"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2008-12-01","14.5"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2017-12-01","9.1"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2019-01-01","9.9"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2013-12-01","14.4"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2017-12-01","10.3"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2012-12-01","10.4"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2018-01-01","8.2"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF34","2021-06-01","8.7"
"Fine particles (PM 2.5)","Williamsbridge and Baychester (CD12)","CD","2013-12-01","12.2"
"Fine particles (PM 2.5)","Borough Park (CD12)","CD","2021-01-01","6.5"
"Fine particles (PM 2.5)","Long Island City - Astoria","UHF42","2019-12-01","8.3"
"Fine particles (PM 2.5)","Washington Heights","UHF42","2019-06-01","8.2"
"Fine particles (PM 2.5)","Port Richmond","UHF42","2019-12-01","7.4"
"Fine particles (PM 2.5)","Rego Park and Forest Hills (CD6)","CD","2018-12-01","7.2"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2010-12-01","10.4"
"Fine particles (PM 2.5)","Clinton and Chelsea (CD4)","CD","2015-01-01","10.9"
"Fine particles (PM 2.5)","Clinton and Chelsea (CD4)","CD","2020-01-01","8"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2020-01-01","6.3"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2018-12-01","7.8"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2020-01-01","6.3"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2008-12-01","14.1"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2021-01-01","7.9"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2021-01-01","6.8"
"Fine particles (PM 2.5)","Riverdale and Fieldston (CD8)","CD","2017-01-01","7.4"
"Fine particles (PM 2.5)","Riverdale and Fieldston (CD8)","CD","2021-01-01","6.5"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2012-12-01","8.8"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2008-12-01","11.1"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2018-12-01","7.2"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2014-06-01","8.8"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2018-12-01","9"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2018-12-01","8"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF42","2019-06-01","8.1"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF42","2019-12-01","7.8"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2019-12-01","6.7"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2020-12-01","6.4"
"Fine particles (PM 2.5)","East Harlem","UHF42","2011-06-01","11.8"
"Fine particles (PM 2.5)","East Harlem","UHF42","2016-06-01","8.9"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2015-12-01","9.3"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2015-01-01","9.5"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2020-01-01","7.8"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2012-12-01","10.4"
"Fine particles (PM 2.5)","Clinton and Chelsea (CD4)","CD","2019-12-01","10.6"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2019-06-01","10.5"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2015-06-01","10.1"
"Fine particles (PM 2.5)","Port Richmond","UHF42","2021-06-01","8.3"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2009-06-01","11"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2010-12-01","14.6"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2017-01-01","7.8"
"Fine particles (PM 2.5)","Bay Ridge and Dyker Heights (CD10)","CD","2020-12-01","6.8"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2011-06-01","11.7"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2012-12-01","9.8"
"Fine particles (PM 2.5)","Jamaica and Hollis (CD12)","CD","2009-12-01","9.2"
"Fine particles (PM 2.5)","Williamsbridge and Baychester (CD12)","CD","2019-06-01","7.7"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2015-06-01","11"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2019-12-01","8.6"
"Fine particles (PM 2.5)","Throgs Neck and Co-op City (CD10)","CD","2011-06-01","11.5"
"Fine particles (PM 2.5)","Throgs Neck and Co-op City (CD10)","CD","2010-06-01","11.8"
"Fine particles (PM 2.5)","Central Harlem (CD10)","CD","2011-06-01","11.9"
"Fine particles (PM 2.5)","Central Harlem (CD10)","CD","2020-12-01","6.7"
"Fine particles (PM 2.5)","Washington Heights and Inwood (CD12)","CD","2010-06-01","12.3"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2015-12-01","9.3"
"Fine particles (PM 2.5)","Borough Park (CD12)","CD","2011-06-01","11.3"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2015-01-01","10.2"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2018-12-01","9"
"Fine particles (PM 2.5)","Upper East Side (CD8)","CD","2020-01-01","6.7"
"Fine particles (PM 2.5)","South Ozone Park and Howard Beach (CD10)","CD","2010-12-01","9.2"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2011-12-01","10.5"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2009-12-01","10.7"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2020-06-01","7.5"
"Fine particles (PM 2.5)","Riverdale and Fieldston (CD8)","CD","2018-12-01","7.1"
"Fine particles (PM 2.5)","Riverdale and Fieldston (CD8)","CD","2020-01-01","5.9"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2014-06-01","9"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2008-12-01","10.8"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2020-01-01","6.7"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2015-06-01","11.9"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2019-12-01","10.4"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2022-01-01","6.3"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2022-01-01","7.5"
"Fine particles (PM 2.5)","Belmont and East Tremont (CD6)","CD","2021-06-01","8.8"
"Fine particles (PM 2.5)","Riverdale and Fieldston (CD8)","CD","2015-12-31","7.5"
"Fine particles (PM 2.5)","Crown Heights and Prospect Heights (CD8)","CD","2013-06-01","10.3"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF42","2015-12-01","8.8"
"Fine particles (PM 2.5)","Ridgewood - Forest Hills","UHF42","2015-12-01","8.1"
"Fine particles (PM 2.5)","Ridgewood - Forest Hills","UHF42","2016-06-01","8.1"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2016-06-01","8.9"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2020-12-01","7.3"
"Fine particles (PM 2.5)","Crotona -Tremont","UHF42","2008-12-01","15.1"
"Fine particles (PM 2.5)","Ridgewood - Forest Hills","UHF42","2022-01-01","5.8"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF42","2017-12-01","7.9"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2012-06-01","10.4"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2021-06-01","8.7"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2012-06-01","10.3"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2015-12-31","7.5"
"Fine particles (PM 2.5)","East Harlem","UHF34","2021-06-01","8.7"
"Fine particles (PM 2.5)","East Harlem","UHF34","2021-12-01","7"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2015-12-01","8.9"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2016-06-01","9.1"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2010-06-01","11.9"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2015-12-01","8.1"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2016-06-01","8.3"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF34","2013-12-01","12.5"
"Fine particles (PM 2.5)","Mott Haven and Melrose (CD1)","CD","2015-12-31","8.6"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2018-01-01","8.1"
"Fine particles (PM 2.5)","Hunts Point and Longwood (CD2)","CD","2021-12-01","7.6"
"Fine particles (PM 2.5)","Greenwich Village and Soho (CD2)","CD","2015-12-31","9.5"
"Fine particles (PM 2.5)","St. George and Stapleton (CD1)","CD","2021-06-01","8.3"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2017-12-01","8.1"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2019-01-01","6.7"
"Fine particles (PM 2.5)","East Harlem","UHF34","2013-12-01","13.1"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2013-12-01","11.5"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2017-12-01","7.9"
"Fine particles (PM 2.5)","East Harlem","UHF34","2022-01-01","6.1"
"Fine particles (PM 2.5)","East Harlem","UHF34","2020-12-01","6.8"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2020-12-01","6.6"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2020-12-01","6.8"
"Fine particles (PM 2.5)","East New York","UHF34","2016-06-01","8.3"
"Fine particles (PM 2.5)","East New York","UHF34","2015-12-01","8.4"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2011-06-01","11.5"
"Fine particles (PM 2.5)","East New York","UHF34","2010-06-01","11.9"
"Fine particles (PM 2.5)","East New York","UHF34","2011-06-01","11.6"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF34","2014-06-01","8.8"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2008-12-01","10.8"
"Fine particles (PM 2.5)","East Harlem","UHF34","2014-06-01","9.3"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2015-01-01","8.5"
"Fine particles (PM 2.5)","East Harlem","UHF42","2012-06-01","10.6"
"Fine particles (PM 2.5)","East Harlem","UHF42","2013-06-01","10.5"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2018-01-01","8.7"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2021-12-01","7.1"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF42","2011-12-01","9.2"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF42","2009-12-01","9.5"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2016-12-01","9.1"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2009-12-01","11.9"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2013-12-01","11.2"
"Fine particles (PM 2.5)","East Harlem","UHF42","2009-12-01","10.2"
"Fine particles (PM 2.5)","East Harlem","UHF42","2013-12-01","9.8"
"Fine particles (PM 2.5)","East Harlem","UHF42","2012-12-01","11.4"
"Fine particles (PM 2.5)","East Harlem","UHF42","2019-06-01","8.3"
"Fine particles (PM 2.5)","East Harlem","UHF42","2012-12-01","9.7"
"Fine particles (PM 2.5)","Upper East Side","UHF42","2012-12-01","11.1"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2021-01-01","7"
"Fine particles (PM 2.5)","East Harlem","UHF42","2017-06-01","10.1"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2018-06-01","8.8"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF42","2018-06-01","8.6"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF42","2013-12-01","9.2"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF42","2020-06-01","7"
"Fine particles (PM 2.5)","Sunset Park","UHF42","2009-12-01","10.6"
"Fine particles (PM 2.5)","Crotona -Tremont","UHF42","2020-06-01","7.3"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2011-12-01","12.2"
"Fine particles (PM 2.5)","Stuyvesant Town and Turtle Bay (CD6)","CD","2013-12-01","12.4"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2013-12-01","10"
"Fine particles (PM 2.5)","Park Slope and Carroll Gardens (CD6)","CD","2018-06-01","9"
"Fine particles (PM 2.5)","Hillcrest and Fresh Meadows (CD8)","CD","2020-06-01","6.7"
"Fine particles (PM 2.5)","East Harlem","UHF34","2010-12-01","11.1"
"Fine particles (PM 2.5)","East Harlem","UHF34","2021-01-01","6.8"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2010-12-01","14.4"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2014-12-01","9.2"
"Fine particles (PM 2.5)","East New York","UHF34","2014-12-01","9.1"
"Fine particles (PM 2.5)","Fordham - Bronx Pk","UHF34","2017-01-01","7.5"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2010-12-01","12.8"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2012-12-01","8.8"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2012-12-01","8.7"
"Fine particles (PM 2.5)","East New York","UHF34","2009-06-01","10.8"
"Fine particles (PM 2.5)","East New York","UHF34","2021-01-01","6.5"
"Fine particles (PM 2.5)","East New York","UHF34","2015-01-01","8.7"
"Fine particles (PM 2.5)","East New York","UHF34","2018-12-01","7.2"
"Fine particles (PM 2.5)","East New York","UHF34","2020-01-01","6"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2010-12-01","10.3"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2010-12-01","10.5"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2008-12-01","10.6"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2014-06-01","9"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2015-01-01","8.9"
"Fine particles (PM 2.5)","East Harlem","UHF34","2012-12-01","12"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2019-06-01","7.8"
"Fine particles (PM 2.5)","East New York","UHF34","2015-06-01","9.5"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2019-06-01","7.8"
"Fine particles (PM 2.5)","East New York","UHF34","2019-12-01","7.4"
"Fine particles (PM 2.5)","East New York","UHF34","2019-06-01","8"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2012-12-01","10.5"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2009-12-01","9.7"
"Fine particles (PM 2.5)","Upper West Side","UHF34","2012-06-01","11.4"
"Fine particles (PM 2.5)","Flushing - Clearview","UHF34","2018-01-01","6.9"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2021-06-01","8.5"
"Fine particles (PM 2.5)","Bedford Stuyvesant - Crown Heights","UHF34","2013-06-01","10.3"
"Fine particles (PM 2.5)","East New York","UHF34","2015-12-31","7.8"
"Fine particles (PM 2.5)","East New York","UHF34","2018-01-01","7.1"
"Fine particles (PM 2.5)","Pelham - Throgs Neck","UHF34","2013-06-01","10.3"
"Fine particles (PM 2.5)","High Bridge - Morrisania","UHF42","2015-12-01","8.7"
"Fine particles (PM 2.5)","Union Square - Lower East Side","UHF42","2017-12-01","9.6"
